time_s,odom_x,odom_y,odom_yaw_deg,odom_vx,odom_vy,odom_wz,imu_qx,imu_qy,imu_qz,imu_qw,imu_yaw_deg,ekf_x,ekf_y,ekf_yaw_deg,ekf_vx,ekf_vy,ekf_wz,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z
1777118227.97,1.12,0.39,116.67,0.00,0.00,2.65,-0.04,0.00,-0.35,-0.93,41.31,0.88,0.42,40.91,0.00,0.00,2.72,,,,,,
1777118228.08,1.12,0.39,131.86,0.01,0.00,2.65,-0.04,0.01,-0.45,-0.89,53.18,0.88,0.42,50.69,0.01,0.00,2.72,,,,,,
1777118228.17,1.12,0.39,147.15,0.00,0.00,2.66,-0.04,0.01,-0.58,-0.81,70.96,0.88,0.42,71.97,0.00,0.00,2.72,,,,,,
1777118228.27,1.12,0.39,162.24,0.00,0.00,2.65,-0.04,0.01,-0.69,-0.72,87.23,0.88,0.42,85.38,0.00,0.00,2.71,,,,,,
1777118228.37,1.12,0.39,176.71,-0.00,0.00,2.63,-0.03,0.01,-0.77,-0.64,100.19,0.88,0.42,99.80,0.00,0.00,2.59,,,,,,
1777118228.47,1.12,0.39,-169.79,0.00,0.00,2.57,-0.03,0.01,-0.84,-0.54,114.71,0.88,0.42,113.07,0.00,0.00,2.34,,,,,,
1777118228.57,1.12,0.39,-157.88,0.00,0.00,2.45,-0.03,0.01,-0.89,-0.45,126.23,0.88,0.42,125.96,-0.00,0.00,2.03,,,,,,
1777118228.68,1.12,0.39,-148.03,0.00,0.00,2.26,-0.03,0.01,-0.92,-0.38,135.02,0.88,0.42,135.67,0.00,0.00,1.68,,,,,,
1777118228.77,1.11,0.39,-139.97,0.01,0.00,2.02,-0.02,0.01,-0.95,-0.31,143.36,0.88,0.42,142.96,0.01,0.00,1.26,,,,,,
1777118228.87,1.11,0.39,-134.34,0.02,0.00,1.71,-0.02,0.01,-0.96,-0.27,148.21,0.88,0.42,148.15,0.02,0.00,0.77,,,,,,
1777118228.97,1.11,0.38,-131.80,0.03,0.00,1.33,-0.02,0.01,-0.97,-0.26,150.35,0.87,0.42,150.37,0.03,0.00,0.28,,,,,,
1777118229.08,1.10,0.38,-130.88,0.05,0.00,0.94,-0.02,0.01,-0.97,-0.25,150.97,0.87,0.43,150.95,0.05,0.00,0.07,,,,,,
1777118229.17,1.10,0.37,-130.30,0.06,0.00,0.62,-0.02,0.01,-0.97,-0.25,151.51,0.86,0.43,151.50,0.05,0.00,0.14,,,,,,
1777118229.27,1.09,0.37,-128.82,0.06,0.00,0.39,-0.02,0.01,-0.97,-0.23,152.99,0.86,0.43,152.93,0.06,0.00,0.35,,,,,,
1777118229.38,1.09,0.36,-126.33,0.07,0.00,0.28,-0.02,0.01,-0.98,-0.21,155.94,0.85,0.43,155.79,0.07,0.00,0.56,,,,,,
1777118229.47,1.08,0.36,-122.42,0.07,0.00,0.33,-0.02,0.01,-0.98,-0.17,160.26,0.85,0.44,159.65,0.07,0.00,0.87,,,,,,
1777118229.58,1.08,0.35,-116.07,0.07,0.00,0.52,-0.02,0.01,-0.99,-0.12,165.94,0.84,0.44,166.44,0.07,0.00,1.26,,,,,,
1777118229.67,1.08,0.34,-108.08,0.07,0.00,0.78,-0.02,0.01,-1.00,-0.05,174.57,0.83,0.44,174.27,0.07,0.00,1.51,,,,,,
1777118229.78,1.08,0.34,-99.41,0.06,0.00,1.03,-0.02,0.01,-1.00,0.02,-177.88,0.83,0.44,179.91,0.07,0.00,1.54,,,,,,
1777118229.87,1.08,0.34,-91.16,0.05,0.00,1.23,-0.02,0.01,-1.00,0.09,-169.19,0.82,0.44,-169.39,0.05,0.00,1.41,,,,,,
1777118229.98,1.08,0.35,-84.26,0.02,0.00,1.33,-0.01,0.01,-0.99,0.14,-163.32,0.82,0.44,-162.87,0.03,0.00,1.11,,,,,,
1777118230.08,1.08,0.35,-78.90,-0.00,0.00,1.30,-0.01,0.01,-0.98,0.19,-158.15,0.82,0.44,-158.21,0.00,0.00,0.76,,,,,,
1777118230.18,1.08,0.35,-75.89,-0.02,0.00,1.12,-0.01,0.00,-0.98,0.21,-155.54,0.82,0.44,-155.74,-0.02,0.00,0.38,,,,,,
1777118230.28,1.07,0.35,-74.84,-0.03,0.00,0.86,-0.00,-0.00,-0.98,0.22,-155.03,0.82,0.44,-154.99,-0.03,0.00,-0.01,,,,,,
1777118230.37,1.07,0.35,-75.54,-0.03,0.00,0.55,0.00,-0.01,-0.98,0.21,-156.29,0.82,0.44,-156.07,-0.03,0.00,-0.29,,,,,,
1777118230.48,1.08,0.35,-77.83,-0.01,0.00,0.22,0.00,-0.01,-0.98,0.19,-158.67,0.83,0.44,-158.59,-0.02,0.00,-0.48,,,,,,
1777118230.58,1.08,0.35,-81.02,0.00,0.00,-0.07,0.01,-0.01,-0.99,0.16,-161.63,0.83,0.44,-161.91,-0.00,0.00,-0.66,,,,,,
1777118230.68,1.08,0.35,-85.16,0.02,0.00,-0.32,0.00,-0.01,-0.99,0.12,-166.23,0.82,0.44,-166.11,0.01,0.00,-0.82,,,,,,
1777118230.78,1.08,0.34,-90.14,0.03,0.00,-0.53,0.00,-0.01,-1.00,0.09,-170.12,0.82,0.44,-169.29,0.02,0.00,-0.91,,,,,,
1777118230.87,1.08,0.33,-95.12,0.05,0.00,-0.68,0.00,-0.01,-1.00,0.04,-175.81,0.82,0.44,-175.70,0.04,0.00,-0.81,,,,,,
1777118230.97,1.08,0.33,-99.44,0.05,0.00,-0.75,0.00,-0.01,-1.00,0.00,-179.54,0.81,0.44,-179.49,0.05,0.00,-0.63,,,,,,
1777118231.07,1.07,0.32,-102.05,0.06,0.00,-0.73,0.00,-0.01,-1.00,-0.02,178.11,0.81,0.44,178.14,0.06,0.00,-0.37,,,,,,
1777118231.18,1.07,0.32,-103.50,0.06,0.00,-0.64,0.00,-0.00,-1.00,-0.03,176.94,0.80,0.44,176.97,0.06,0.00,-0.18,,,,,,
1777118231.28,1.07,0.31,-104.34,0.06,0.00,-0.50,-0.00,-0.00,-1.00,-0.03,176.45,0.80,0.44,176.41,0.06,0.00,-0.07,,,,,,
1777118231.37,1.07,0.30,-104.57,0.07,0.00,-0.33,-0.01,-0.00,-1.00,-0.03,176.34,0.79,0.44,176.34,0.07,0.00,-0.01,,,,,,
1777118231.48,1.06,0.28,-104.63,0.09,0.00,-0.18,-0.01,-0.00,-1.00,-0.03,176.23,0.78,0.44,176.24,0.08,0.00,-0.04,,,,,,
1777118231.58,1.06,0.26,-104.72,0.12,0.00,-0.09,-0.01,-0.00,-1.00,-0.03,176.05,0.77,0.44,176.05,0.12,0.00,-0.04,,,,,,
1777118231.67,1.05,0.24,-104.98,0.16,0.00,-0.05,-0.01,-0.00,-1.00,-0.04,175.83,0.75,0.44,175.83,0.16,0.00,-0.04,,,,,,
1777118231.77,1.04,0.21,-105.15,0.21,0.00,-0.03,-0.01,-0.00,-1.00,-0.04,175.60,0.73,0.45,175.60,0.21,0.00,-0.05,,,,,,
1777118231.87,1.03,0.17,-105.38,0.26,0.00,-0.03,-0.01,-0.00,-1.00,-0.04,175.38,0.71,0.45,175.38,0.26,0.00,-0.05,,,,,,
1777118231.97,1.02,0.13,-105.64,0.32,0.00,-0.04,-0.01,-0.00,-1.00,-0.04,175.08,0.68,0.45,175.09,0.32,0.00,-0.06,,,,,,
1777118232.07,1.01,0.08,-105.99,0.38,0.00,-0.04,-0.01,-0.00,-1.00,-0.05,174.77,0.64,0.45,174.78,0.38,0.00,-0.06,,,,,,
1777118232.17,0.99,0.02,-106.20,0.44,0.00,-0.04,-0.01,-0.00,-1.00,-0.05,174.43,0.60,0.46,174.44,0.44,0.00,-0.06,,,,,,
1777118232.27,0.98,-0.03,-106.49,0.50,0.00,-0.05,-0.01,-0.00,-1.00,-0.05,174.03,0.55,0.46,174.04,0.49,0.00,-0.06,,,,,,
1777118232.37,0.96,-0.09,-106.77,0.54,0.00,-0.05,-0.01,-0.00,-1.00,-0.05,173.72,0.50,0.47,173.72,0.54,0.00,-0.07,,,,,,
1777118232.47,0.94,-0.15,-107.01,0.57,0.00,-0.05,-0.01,-0.00,-1.00,-0.06,173.42,0.44,0.47,173.43,0.58,0.00,-0.06,,,,,,
1777118232.57,0.92,-0.21,-107.15,0.59,0.00,-0.04,-0.01,-0.00,-1.00,-0.06,173.16,0.38,0.48,173.14,0.60,0.00,-0.06,,,,,,
1777118232.67,0.91,-0.26,-107.38,0.60,0.00,-0.04,-0.01,-0.00,-1.00,-0.06,172.80,0.32,0.49,172.81,0.61,0.00,-0.05,,,,,,
1777118232.77,0.89,-0.32,-107.67,0.60,0.00,-0.04,-0.01,-0.00,-1.00,-0.06,172.60,0.26,0.49,172.57,0.61,0.00,-0.06,,,,,,
1777118232.87,0.87,-0.37,-107.93,0.59,0.00,-0.04,-0.01,-0.00,-1.00,-0.07,172.36,0.21,0.50,172.37,0.60,0.00,-0.02,,,,,,
1777118232.97,0.85,-0.43,-108.17,0.58,0.00,-0.04,-0.01,-0.00,-1.00,-0.07,172.24,0.15,0.51,172.24,0.59,0.00,-0.00,,,,,,
1777118233.07,0.84,-0.48,-108.17,0.57,0.00,-0.04,-0.01,-0.00,-1.00,-0.07,172.11,0.09,0.52,172.10,0.59,0.00,-0.03,,,,,,
1777118233.17,0.82,-0.53,-108.11,0.57,0.00,-0.03,-0.01,-0.00,-1.00,-0.07,172.00,0.03,0.53,172.01,0.58,0.00,-0.01,,,,,,
1777118233.27,0.80,-0.59,-108.23,0.56,0.00,-0.02,-0.01,-0.00,-1.00,-0.07,171.98,-0.02,0.53,171.97,0.57,0.00,-0.01,,,,,,
1777118233.37,0.78,-0.64,-108.28,0.56,0.00,-0.01,-0.01,-0.00,-1.00,-0.07,171.98,-0.08,0.54,171.98,0.57,0.00,0.00,,,,,,
1777118233.48,0.77,-0.69,-108.19,0.55,0.00,-0.00,-0.00,-0.00,-1.00,-0.07,172.03,-0.13,0.55,172.02,0.56,0.00,0.01,,,,,,
1777118233.57,0.75,-0.74,-108.31,0.55,0.00,-0.01,-0.00,-0.00,-1.00,-0.07,172.00,-0.19,0.56,171.99,0.56,0.00,-0.01,,,,,,
1777118233.67,0.73,-0.79,-108.20,0.55,0.00,-0.00,-0.00,-0.00,-1.00,-0.07,172.03,-0.24,0.56,172.03,0.55,0.00,0.00,,,,,,
1777118233.77,0.72,-0.84,-107.99,0.55,0.00,0.01,-0.00,-0.00,-1.00,-0.07,172.14,-0.30,0.57,172.14,0.55,0.00,0.01,,,,,,
1777118233.87,0.70,-0.90,-107.93,0.55,0.00,0.01,-0.00,-0.00,-1.00,-0.07,172.33,-0.35,0.58,172.32,0.55,0.00,0.04,,,,,,
1777118233.97,0.68,-0.95,-107.59,0.55,0.00,0.02,-0.00,-0.00,-1.00,-0.07,172.50,-0.40,0.59,172.51,0.55,0.00,0.03,,,,,,
1777118234.07,0.67,-1.00,-107.50,0.54,0.00,0.03,-0.00,-0.00,-1.00,-0.06,172.62,-0.46,0.59,172.62,0.55,0.00,0.04,,,,,,
1777118234.18,0.65,-1.05,-107.27,0.54,0.00,0.03,-0.00,-0.00,-1.00,-0.06,172.70,-0.51,0.60,172.70,0.55,0.00,0.02,,,,,,
1777118234.27,0.63,-1.10,-107.09,0.54,0.00,0.03,-0.00,-0.00,-1.00,-0.06,172.80,-0.57,0.61,172.79,0.55,0.00,0.01,,,,,,
1777118234.37,0.62,-1.15,-107.21,0.54,0.00,0.03,-0.00,-0.00,-1.00,-0.06,172.83,-0.62,0.61,172.83,0.54,0.00,-0.01,,,,,,
1777118234.47,0.60,-1.21,-107.32,0.54,0.00,0.01,-0.00,-0.00,-1.00,-0.06,172.81,-0.67,0.62,172.81,0.55,0.00,-0.01,,,,,,
1777118234.58,0.59,-1.26,-107.21,0.54,0.00,0.01,-0.00,-0.00,-1.00,-0.06,172.78,-0.71,0.62,172.80,0.55,0.00,-0.01,,,,,,
1777118234.67,0.57,-1.31,-107.03,0.54,0.00,0.01,-0.00,-0.00,-1.00,-0.06,172.80,-0.78,0.63,172.79,0.54,0.00,0.01,,,,,,
1777118234.77,0.56,-1.36,-106.92,0.53,0.00,0.01,-0.00,-0.00,-1.00,-0.06,172.83,-0.83,0.64,172.83,0.53,0.00,-0.00,,,,,,
1777118234.87,0.54,-1.40,-106.74,0.51,0.00,0.02,-0.00,-0.00,-1.00,-0.06,173.13,-0.88,0.65,173.11,0.51,0.00,0.08,,,,,,
1777118234.98,0.53,-1.43,-105.93,0.47,0.00,0.05,-0.00,-0.00,-1.00,-0.05,173.93,-0.93,0.65,173.89,0.48,0.00,0.19,,,,,,
1777118235.07,0.53,-1.46,-104.60,0.43,0.00,0.09,-0.00,-0.00,-1.00,-0.04,175.45,-0.98,0.66,175.39,0.44,0.00,0.30,,,,,,
1777118235.17,0.52,-1.49,-102.57,0.37,0.00,0.16,-0.00,-0.00,-1.00,-0.02,177.31,-1.01,0.66,177.22,0.38,0.00,0.40,,,,,,
1777118235.28,0.52,-1.51,-99.62,0.31,0.00,0.25,-0.00,-0.00,-1.00,0.00,-179.84,-1.05,0.66,-179.60,0.32,0.00,0.58,,,,,,
1777118235.38,0.51,-1.52,-95.62,0.26,0.00,0.39,-0.00,-0.01,-1.00,0.04,-175.78,-1.07,0.66,-175.44,0.27,0.00,0.81,,,,,,
1777118235.47,0.51,-1.54,-90.52,0.21,0.00,0.54,0.00,-0.01,-1.00,0.09,-169.94,-1.10,0.65,-170.08,0.22,0.00,1.02,,,,,,
1777118235.58,0.51,-1.55,-84.76,0.17,0.00,0.69,0.00,-0.01,-0.99,0.13,-164.77,-1.11,0.65,-164.33,0.18,0.00,1.05,,,,,,
1777118235.67,0.51,-1.56,-79.25,0.14,0.00,0.81,0.00,-0.01,-0.98,0.18,-158.78,-1.13,0.65,-158.91,0.14,0.00,0.97,,,,,,
1777118235.78,0.52,-1.57,-74.36,0.12,0.00,0.88,0.00,-0.01,-0.97,0.22,-154.22,-1.14,0.64,-154.30,0.12,0.00,0.79,,,,,,
1777118235.87,0.52,-1.57,-70.67,0.10,0.00,0.87,0.01,-0.01,-0.97,0.25,-150.82,-1.15,0.64,-151.14,0.09,0.00,0.56,,,,,,
1777118235.98,0.52,-1.57,-67.84,0.07,0.00,0.79,0.01,-0.01,-0.96,0.27,-148.50,-1.16,0.63,-148.32,0.07,0.00,0.44,,,,,,
1777118236.07,0.52,-1.57,-65.40,0.05,0.00,0.68,0.01,-0.01,-0.96,0.29,-146.06,-1.16,0.63,-146.12,0.05,0.00,0.40,,,,,,
1777118236.17,0.52,-1.57,-63.20,0.03,0.00,0.56,0.01,-0.01,-0.95,0.31,-143.87,-1.16,0.63,-143.90,0.03,0.00,0.40,,,,,,
1777118236.28,0.52,-1.57,-61.35,0.02,0.00,0.45,0.01,-0.01,-0.95,0.32,-142.09,-1.16,0.63,-142.10,0.01,0.00,0.30,,,,,,
1777118236.37,0.52,-1.57,-60.07,0.01,0.00,0.37,0.01,-0.01,-0.94,0.33,-141.25,-1.17,0.63,-141.25,0.00,0.00,0.11,,,,,,
1777118236.47,0.52,-1.57,-60.01,0.00,0.00,0.27,0.01,-0.01,-0.94,0.33,-141.30,-1.17,0.63,-141.28,-0.00,0.00,-0.03,,,,,,
1777118236.57,0.52,-1.57,-60.36,0.00,0.00,0.18,0.01,-0.01,-0.94,0.33,-141.66,-1.17,0.63,-141.64,-0.01,0.00,-0.07,,,,,,
1777118236.67,0.52,-1.58,-60.85,0.00,0.00,0.08,0.01,-0.01,-0.95,0.33,-142.05,-1.17,0.62,-142.04,-0.00,0.00,-0.07,,,,,,
1777118236.77,0.52,-1.58,-61.32,0.01,0.00,0.00,0.01,-0.02,-0.95,0.32,-142.45,-1.17,0.62,-142.44,0.00,0.00,-0.07,,,,,,
1777118236.87,0.53,-1.59,-61.66,0.03,0.00,-0.06,0.01,-0.01,-0.95,0.32,-142.68,-1.17,0.62,-142.69,0.02,0.00,-0.02,,,,,,
1777118236.97,0.53,-1.60,-61.63,0.06,0.00,-0.06,0.00,-0.01,-0.95,0.32,-142.45,-1.17,0.62,-142.46,0.04,0.00,0.07,,,,,,
1777118237.07,0.54,-1.62,-61.17,0.10,0.00,-0.03,0.00,-0.01,-0.95,0.33,-141.88,-1.18,0.61,-141.89,0.09,0.00,0.12,,,,,,
1777118237.17,0.56,-1.64,-60.53,0.15,0.00,0.01,0.00,-0.01,-0.94,0.33,-141.18,-1.19,0.61,-141.20,0.14,0.00,0.14,,,,,,
1777118237.28,0.57,-1.67,-59.78,0.21,0.00,0.05,0.00,-0.01,-0.94,0.34,-140.53,-1.21,0.59,-140.55,0.19,0.00,0.11,,,,,,
1777118237.37,0.59,-1.70,-59.32,0.26,0.00,0.08,0.00,-0.01,-0.94,0.34,-140.12,-1.22,0.58,-140.12,0.25,0.00,0.06,,,,,,
1777118237.47,0.61,-1.73,-59.08,0.30,0.00,0.09,0.00,-0.01,-0.94,0.34,-140.02,-1.25,0.56,-140.02,0.29,0.00,-0.01,,,,,,
1777118237.58,0.62,-1.75,-59.14,0.31,0.00,0.07,0.00,-0.01,-0.94,0.34,-140.07,-1.27,0.54,-140.08,0.31,0.00,-0.00,,,,,,
1777118237.68,0.63,-1.77,-58.71,0.30,0.00,0.06,0.00,-0.01,-0.94,0.34,-139.75,-1.29,0.52,-139.77,0.31,0.00,0.09,,,,,,
1777118237.77,0.64,-1.79,-57.67,0.28,0.00,0.07,0.00,-0.01,-0.94,0.35,-138.52,-1.32,0.50,-138.58,0.29,0.00,0.28,,,,,,
1777118237.87,0.65,-1.81,-55.69,0.25,0.00,0.13,0.00,-0.01,-0.93,0.37,-136.30,-1.33,0.48,-136.36,0.26,0.00,0.43,,,,,,
1777118237.97,0.66,-1.82,-53.00,0.22,0.00,0.21,0.01,-0.01,-0.92,0.39,-133.65,-1.35,0.47,-133.70,0.23,0.00,0.50,,,,,,
1777118238.08,0.67,-1.83,-50.05,0.18,0.00,0.32,0.01,-0.01,-0.91,0.42,-130.88,-1.36,0.45,-130.91,0.19,0.00,0.51,,,,,,
1777118238.18,0.68,-1.83,-47.55,0.15,0.00,0.39,0.02,-0.01,-0.90,0.43,-128.58,-1.37,0.44,-128.60,0.16,0.00,0.39,,,,,,
1777118238.28,0.68,-1.84,-46.08,0.12,0.00,0.40,0.02,-0.01,-0.90,0.44,-127.33,-1.38,0.43,-127.25,0.12,0.00,0.18,,,,,,
1777118238.38,0.68,-1.84,-45.44,0.08,0.00,0.36,0.02,-0.01,-0.89,0.45,-126.71,-1.39,0.42,-126.71,0.09,0.00,0.06,,,,,,
1777118238.47,0.68,-1.84,-45.29,0.05,0.00,0.27,0.02,-0.01,-0.89,0.45,-126.68,-1.39,0.42,-126.67,0.06,0.00,-0.01,,,,,,
1777118238.58,0.68,-1.84,-45.41,0.03,0.00,0.16,0.02,-0.01,-0.89,0.45,-126.78,-1.39,0.42,-126.79,0.03,0.00,-0.02,,,,,,
1777118238.67,0.68,-1.84,-45.41,0.01,0.00,0.07,0.02,-0.01,-0.89,0.45,-126.77,-1.39,0.42,-126.77,0.01,0.00,0.01,,,,,,
1777118238.77,0.68,-1.84,-45.38,0.01,0.00,0.02,0.02,-0.01,-0.89,0.45,-126.67,-1.39,0.42,-126.68,0.00,0.00,0.02,,,,,,
1777118238.87,0.68,-1.84,-45.29,0.01,0.00,0.01,0.02,-0.01,-0.89,0.45,-126.57,-1.39,0.41,-126.57,0.00,0.00,0.02,,,,,,
1777118238.97,0.68,-1.84,-45.24,0.00,0.00,0.00,0.02,-0.01,-0.89,0.45,-126.57,-1.39,0.41,-126.57,0.00,0.00,-0.01,,,,,,
1777118239.09,0.68,-1.84,-45.24,0.01,0.00,0.01,0.01,-0.01,-0.89,0.45,-126.58,-1.39,0.41,-126.58,0.00,0.00,0.01,,,,,,
1777118239.17,0.68,-1.84,-45.21,0.00,0.00,0.01,0.01,-0.01,-0.89,0.45,-126.56,-1.39,0.41,-126.56,-0.00,0.00,0.01,,,,,,
1777118239.27,0.68,-1.84,-45.15,0.00,0.00,0.01,0.01,-0.01,-0.89,0.45,-126.44,-1.39,0.41,-126.45,-0.00,0.00,0.04,,,,,,
1777118239.37,0.68,-1.84,-44.97,0.00,0.00,0.01,0.01,-0.01,-0.89,0.45,-125.99,-1.40,0.41,-126.01,-0.00,0.00,0.12,,,,,,
1777118239.47,0.69,-1.84,-44.08,0.01,0.00,0.04,0.01,-0.01,-0.89,0.46,-125.05,-1.40,0.41,-125.07,0.01,0.00,0.19,,,,,,
1777118239.57,0.69,-1.85,-42.92,0.02,0.00,0.08,0.01,-0.01,-0.88,0.47,-124.08,-1.40,0.41,-124.09,0.01,0.00,0.16,,,,,,
1777118239.68,0.69,-1.85,-42.16,0.02,0.00,0.11,0.01,-0.01,-0.88,0.47,-123.49,-1.40,0.41,-123.62,0.02,0.00,0.11,,,,,,
1777118239.79,0.69,-1.85,-41.82,0.03,0.00,0.12,0.01,-0.01,-0.88,0.48,-123.15,-1.40,0.41,-123.15,0.02,0.00,0.03,,,,,,
1777118239.87,0.69,-1.85,-41.76,0.02,0.00,0.11,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,0.02,0.00,0.00,,,,,,
1777118239.98,0.69,-1.85,-41.76,0.02,0.00,0.08,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.11,0.02,0.00,-0.00,,,,,,
1777118240.08,0.69,-1.85,-41.79,0.01,0.00,0.04,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,0.01,0.00,0.00,,,,,,
1777118240.17,0.69,-1.85,-41.79,0.00,0.00,0.01,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,0.00,0.00,0.01,,,,,,
1777118240.28,0.69,-1.85,-41.79,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,-0.00,0.00,-0.00,,,,,,
1777118240.37,0.69,-1.85,-41.79,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,-0.00,0.00,0.00,,,,,,
1777118240.47,0.69,-1.85,-41.79,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,-0.00,0.00,0.01,,,,,,
1777118240.58,0.69,-1.85,-41.70,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.11,-0.00,0.00,-0.00,,,,,,
1777118240.67,0.69,-1.85,-41.70,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,-0.00,0.00,-0.00,,,,,,
1777118240.77,0.69,-1.85,-41.70,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.10,-1.40,0.40,-123.10,-0.00,0.00,0.00,,,,,,
1777118240.88,0.69,-1.85,-41.73,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.04,-1.40,0.40,-123.07,-0.00,0.00,0.01,,,,,,
1777118240.97,0.69,-1.85,-41.67,-0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.03,-1.40,0.40,-123.03,-0.00,0.00,-0.03,,,,,,
1777118241.08,0.69,-1.85,-41.67,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.03,-1.40,0.40,-123.03,-0.00,0.00,0.01,,,,,,
1777118241.18,0.69,-1.85,-41.61,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,-0.00,,,,,,
1777118241.28,0.69,-1.85,-41.61,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.38,0.69,-1.85,-41.61,-0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.48,0.69,-1.85,-41.61,0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.57,0.69,-1.85,-41.61,-0.00,0.00,0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.67,0.69,-1.85,-41.67,-0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.78,0.69,-1.85,-41.67,-0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.88,0.69,-1.85,-41.67,-0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118241.97,0.69,-1.85,-41.84,-0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118242.08,0.69,-1.85,-41.84,-0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,-0.00,,,,,,
1777118242.18,0.69,-1.85,-41.84,-0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.01,-1.40,0.40,-123.01,-0.00,0.00,0.00,,,,,,
1777118242.27,0.69,-1.85,-41.84,-0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.01,-0.00,0.00,-0.00,,,,,,
1777118242.38,0.69,-1.85,-41.93,-0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118242.47,0.69,-1.85,-41.99,0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,-0.00,,,,,,
1777118242.57,0.69,-1.85,-41.99,0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118242.67,0.69,-1.85,-41.99,0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118242.77,0.69,-1.85,-41.99,0.00,0.00,-0.01,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118242.87,0.69,-1.85,-41.99,-0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118242.98,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118243.07,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118243.17,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
1777118243.28,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,-0.00,,,,,,
1777118243.37,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,-0.00,,,,,,
1777118243.48,0.69,-1.85,-41.99,0.00,0.00,-0.00,0.01,-0.01,-0.88,0.48,-123.00,-1.40,0.40,-123.00,-0.00,0.00,0.00,,,,,,
